shop_name,shop_url,star_rating,review_text
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,うしすけは徒歩10分圏内でいつも焼肉を食べる際に利用してます。以下は食べ放題に関するレポートです。【食べ放題メニューが1つに】今までは最高級のワンダフルコースと、1つ下のコースがありました...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんちゃんとお出掛けでお台場に！わんちゃん用のメニューも豊富で、写真も撮っていただきとても楽しく食事が出来ました！お肉もタンがとても美味しかったです。タンシチューもとっても美味しか...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんこと入れる焼肉屋さん店内はすごく綺麗で雰囲気も良いし店員さんの対応もとても良かったです☺️わんちゃんのお水もマットも言わなくてもすぐに出してくれてわんこに優しくて良かったです⭕️...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,17時に予約。白を基調とした店内でお席広め。お肉が想像以上に良質で全て柔らかく大満足でした。犬ゴハンも色々あって愛犬もとっても大喜びでした！その後少し暑さが和らいだくらいに夕焼け眺めな...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お盆休み真っ只中、愛犬と一緒に行きました。ランチメニューが無かったのでグランドメニューからの注文です。鉄焼OVENビビンバ、懐かしのロイヤルクリームソーダ、愛犬用に苺のスゥイートポテト　を注文...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,日曜日で予約した時間帯が混みすぎててカウンターしか空いてなかったからどうだろうと思ったら、カウンターでも広さがあって、愛犬も席に座れるように椅子を用意してもらいました。愛犬が食べれるものがたくさんあり...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ほとんどのお客さんがわんちゃん連れだった為、変な気を使うことなくお食事が出来ました。わんちゃんのご飯も充実しています。うちは外ではあまり食べない方ですがハンバーグと鶏肉の食いつきがすごく完食できました...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,イタリアン系、お肉料理が多い印象のお店。系列店さんで焼肉屋さんもあるみたいです。わんちゃん同伴可能、専用プレートがあるのでわんちゃんと一緒にご飯をいただくとができます。店内は可愛らしく...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬専用のメニューも豊富で楽しかったです。わんちゃんの好き嫌いも発見できました！うちの子はレバーがダメみたいでした（笑）初めての焼肉デビューで私たちもわんちゃんも楽しく食事できました〜！！！...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ペットも連れて行ける焼肉屋さん！ペットフードメニューもあります！肉は普通に美味しくて、値段は高くないです。というか、CP値が高いです。店員さんは優しいけど、もう少しおすすめとか言ってくれたら良...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬と一緒に店内で食事ができるというなかなか珍しいお店。ところどころで犬の鳴き声が聞こえてきて、なかなか愉快や感じ。犬派の自分的には最高の環境だけど、何も知らずに苦手な人が入ってしまったらきっと苦痛に...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,久しぶりに行ったので、メニューが変わっていて、ずいぶん高くなってました。元々一番高いコースを頼むことが常だったのですが。、今回はお客様も一緒だったのでアラカルトを。多分7時予約で２時間近くいた...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんこと一緒に食べられる焼肉屋さんは、本当に少ないから、重宝してます。お肉も上質なもので満足です。特に厚切り牛たんと厚切り上ハラミは旨かった！牛たんシチューや牛たんカレーもGoodですよー、ごちそうさ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬連れでGWのランチで利用しました。テーブル席がゆったり広く、他のワンコもたくさん居ましたが、気にせずゆっくり過ごす事ができました。愛犬はわんちゃんランチ980円を頼み、選べるお肉の種類は牛...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコと一緒に入れるお店を探してこちらへ。ランチのカルビ定食をいただきましたが…お肉も臭みがありました。この臭みが苦手なので肉が縮むほど焼いて食べましたが。またご飯も長く保温した時の臭いが...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,母の誕生日で伺いました。ワンちゃんも一緒に行けるので何度もお世話になってます。スタッフさん達の気遣いも優しく、他にも写真を撮ってくれたりします。お肉は普通です。コスパも良いのでまた行きます...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,春休みで大雨ということもありお台場は全般に混雑していましたが遅めのお昼なのでお店は空いていました。ペット同伴で入れるお店のため入店前にちゃんと説明して下さいました。写真のお肉はお勧めのセット2...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬の1歳のお誕生日に訪問こういう場だしと思い、人の食べる肉の味に期待していなかったが、美味しかった。何よりも愛犬は、こんな笑顔見たことないくらい大喜び。お腹いっぱい食べて、誕生日プレゼン...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,食べ放題で伺いました。1人前はお肉1枚というお店でした。なので肉3.4枚で1人前と思って頼んだら大失敗。よく食べるわたしたちは来るの遅いし困りました。ホルモン系が臭くて1回...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬2頭と一緒にペットが入れる焼肉屋さんに行ってきました。綺麗なお店で、屋内でペットと一緒に入れる数少ないお店です。お肉のレベルは決して高くはありませんが、真夏日にクーラーの効いた屋内で焼肉を食べれる...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬を連れて行きました♩特選USHISUKEセット、牛タン盛り合わせ、チョレギサラダ、うしすけカルビ、ライス、豚トロを注文しました♩タンはしっかりとした歯応えにネギ、レモンをつけて食べました♩...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,家族全員で焼肉をしに、ペットカフェを超えて本格的なお食事ができるうしすけさんへ。お台場にはBISTROと焼肉と2店舗あります。店内はほとんど犬連れですが、犬連れでない人もいました。店舗名か...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬連れでお食事ができる焼き肉屋さん！今回は愛犬のお誕生日パーティーです。事前にプレートをお願いすると以前に伺った際のインスタの写真からかわいいイラストを描いてくれました！みんな大喜びでした。お隣もお...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬と同伴できるお台場うしすけ。清潔感もあり犬のためにある焼肉店。ワンちゃんにオススメなお店です。店員さんも感じ良いです。ただ。。私達が食べる肉の品質はちょっと。。キムチもイマイチ。酸っぱかった。でも...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,￼お台場のDecksの1階にある焼肉うしすけは、ワンちゃんと一緒に店内で焼肉を楽しめます。勿論、ワンちゃんがいなくても、楽しむ方もいます。特徴としては、ワンちゃん専用のドッグプレート等のメ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬同伴可能とのことで予約してから伺いました。まずはビールをいただきまーす！休日のお昼から美味しいです~。たくさん注文したんですが撮り忘れ…わんこ用の焼き肉セットもありました。...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,毎年愛犬のお誕生日に利用したいと考えていて、今回は2回目のお誕生日でした。愛犬用のメニュー豊富なことと、焼肉が美味しくサイドメニューも揃っているので、利用しやすいです。いつも、その場で店員さんが写真を...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,私の誕生日に利用させていただきました。8000円食べ飲み放題を頼みました(税込8800円)結果的に言うと大満足です！食べ放題ですが、お肉も柔らかく美味しく、特に上タンと上ハラミをひたす...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬と一緒に楽しめる焼肉屋も食べ歩いているため、肉菜工房うしすけ 台場店を利用してきました。予約したほうがよいかな？と思い、当日予約でしたがお店に連絡。快く対応してくれて気分良しです。熟...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お台場散歩♥️ －うしすけ編－待ちに待った焼肉ランチ！ノアをお迎えしてから我慢してましたが、店内わんちゃんOKの焼肉屋さんがあると知って行くしかない美味しかった～♥️幸せ❤♡のあはいい...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,度々利用してますが初めての投稿。ワンコメニューもある、ペット連れに有難いお店です。プレミアムセット、ホルモン盛合せ、石焼ビビンバ、ユッケジャンクッパをオーダーしそして誕生日サービスで上ロースが...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,夏休みだからか、予約した食べ放題価格より1000円以上割増でした。どうしますか？と言われ、仕方なくそのままの食べ放題をお願いしました。1人8600円くらいでした。肉の質やメニューの数を考えると...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,うしすけグループの店舗は今では増えましたが、肉菜工房 うしすけ 台場店は立地も魅力的で、食事の前後にはヴィーナスフォートやお台場海浜公園、DOG DEPTなどで買物や散策、夜はお台場のイルミネーシ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,豊洲ららぽーとから移動をして、お台場にある『肉菜工房うしすけ』さんへ訪問しました。こちらは事前に予約をして訪問です。今回オーダーしたお料理は…＊牛タンポン酢パッサパサな茹で...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,"※※2021.1.7訪問※※・贅沢焼肉ランチ 1,980円※(セットドリンク)ウーロン茶『デックス東京ビーチ シーサイドモール』内にある「肉菜工房うしすけ」は、㈱With Pet Fa..."
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコと行ける焼肉店とお台場で人気の肉菜工房うしすけ！系列店が3店連続であるので2回間違えて入りそうになったがこちらが正解。基本メニューは食べ放題で、ワンコ用の食事は別で頼むスタイル。ただし、人間用の...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ペット同伴かということでわんちゃん連れて行ってきました。贅沢ランチになりましたが大満足です。わんちゃん用の料理もあって楽しかったです。家族の一員であるわんちゃんと共に外食できるのは...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,大好きなうしすけさん。何がいいってわんちゃんと一緒に焼肉が食べられるという点。お台場でお散歩して買い物して一緒に店内に行けるということが幸せすぎる。昔からかなり行ってましたが最...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコと店内でゆっくり焼肉が頂けるお店です♪椅子に座るのが不安な時は、ペットカートのままでも入れました。ワンコ用のメニューもあり、助かります。昼も夜も行きましたが、店員さんもワ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,店員さんの対応やボリュームには満足です。しかしながら、なます、が異常に酸っぱく、因果関係は不明ですが最初に食べた者は腹●、嘔▲を起こしたのが残念でした。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,小型犬2匹と家族4人でお邪魔しました。お肉は美味しくてボリュームたっぷり、大満足でした。ペット用メニューも沢山あり、初めての焼肉にワンコたちも喜んでいました。ほとんどがペット連れなので気兼...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬と入れる焼肉屋さんということで、何度もここはお世話になってます。お肉アレルギーの子には食べ物が少ないですが、初めて犬も食べ放題のプランで食べました。あまり食べ放題は行かないのですが、飲み物や食べ物を...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんちゃんも一緒に行けて、ランチメニューのコスパもよくとても美味しかったです。店員さんの対応もとても良くてまた行きたいお店になりました。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,家族で来店しました。わんこのフードメニューも豊富ですし、お肉やキムチ等も美味しく、とても良かったです✨ご馳走様でした✨清潔感ある店内でしたが、ちょうど忙しい時間だったのかテーブ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,二回目ですが愛犬の似顔絵プレートをお願いしたくて来ました♡似顔絵がそっくりでかわいかったです。犬用の食べ物メニューもいっぱいあって犬好きには嬉しいお店ですね☺️
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,すごい期待してた分、かなり残念。お肉は微妙すぎました。ワンコの喜ぶ顔を見たいなら場所代と思うべきかな…。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お店はワンコOKのところだけあって、ワンコ連れでいっぱい。ペット専用メニューもあって、かなりチカラを入れてる感じ。お肉はまぁ、普通に値段相応といった感じか。問題だったのが、ワイン。ボトルで...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,土曜の午後に愛犬と行きました。店員さんの対応はすごく良くリラックスして過ごすことができました。メニューは、YAKINIKUランチサラダにかかっていたオレンジ色のドレッシングが凄く美味しかっ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんこも一緒に行けると言うので、妹と行ってきました。お肉がとても柔らかくて、美味しかったです。ワンちゃんのお肉も色々あって、喜んで食べていました。ドリンクも美味しいし、又行きたいです。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,愛犬の誕生日やお買い物帰りに、何度か訪れております。愛犬と一緒に楽しめるお店として楽しく利用させてもらってます。サイドメニューのサラダやキムチのお野菜メニューも美味しいです。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お肉が美味しいのはもちろん、愛犬の誕生日プレートを用意していただいたのですがクオリティ高すぎてびっくりました！いつもありがとうございます！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,店内犬OK、犬用メニューあり、犬用にお水も出してくれるありがたいお店。人間用ランチメニューのお肉の量が少ないのが残念。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,チワワのココちゃんのお誕生日お祝いで、利用しました。食べ放題のお肉も美味しくて、キムチやカクテキ、オイキムチ、スープ等も食べ放題で美味しかったです！店員さんも親切で快適に過ごせました♪
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,美味しいうえに、店内に犬同伴できるありがたいお店です。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,初めてわんちゃんと一緒に焼肉しました╰(*´︶`*)╯♡ヴィーナスフォートのうしすけと迷いましたが、自分でお肉焼けるこちらに決定。わんこが喜ぶ姿にほっこり（╹◡╹）楽しかったです！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬用の焼肉もある。肉も質が良く美味しい。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬okの焼肉屋で期待してなかったんですが、すごい普通の焼肉屋よりおいかった。ワンちゃんの写真ありがとうございました
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬も一緒にディナー予約しました！ペットOKでしかも店内で食事できるなんてここくらいしかわかりません。お肉も大変美味しく、（肉の獣臭が苦手なのですが）臭いなどもなく新鮮な感じがありました！ソフト...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お台場にあるうしすけさんワンちゃんも一緒にお食事できて、最高です！特選ランチ2000円を注文。かなりのボリュームがあり、お野菜を少し残してしまいましたが、大満足でした！！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんこと一緒に焼肉❗店内にわんこが入れるのが最高‼️
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,店内わんこOKで焼肉が食べれる貴重なお店。わんこメニューもありです。チビチワワに対してたっぷり過ぎるお肉ですが、人間用のお肉を焼いている瞬間にペロリでした。私より犬が満足したようで何よりです。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンちゃん一緒に行ける数少ない焼肉屋さんです。もう何度も伺っています。何年か前より少し値上がりしましたが、その分お肉の質は上がりました。以前はチェーン店の肉といった感じでしたが、かなり美味...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お台場に住んでいながら、ワンちゃんを飼っていないので来る事は無かったのですが、ワンちゃんを連れて遊びに来た友人とお昼を食べました。サービスもさることながら、お肉の盛り合わせを頼んだら美味しくてビッ...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,厚切り極上タンがとてもおいしく、量も多いです。人間用のお肉は味つきで出てきます。犬に与える場合は犬用のお肉を注文する必要があります。焼きやすいと思います。ただ、ドアを開けて店内...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,何度か寄らせていただいています。自宅から近いわけではないですが、愛犬と出かける時には、寄りたいなと思い出します。お料理は大変満足しています。お店も、綺麗です。冷麺も、お気に入りです。愛...
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,わんちゃん悶絶(^o^)ランチはお手頃でおいしかったです。日曜日のランチ予約なしで２時間待ち。大型犬もOKな貴重な焼き肉店です。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,カルビが1番美味しいです！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,いただきます
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコメニューもあるのでランチに…
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,誕生日焼肉を楽しみました！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,とてもおいしかったです！！店員さんもとても優しく、犬と楽しい時間を過ごせました！！ありがとうございました！！！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,立地的に仕方ないか。オペレーションも味も良くない。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,肉が美味しくない獣臭がするので肉の解凍か下手なのかも。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,犬と一緒に食べれるキレイ目の焼肉屋さん。犬用の焼き肉もあって、楽しめた。お肉は、特筆すべき点はないが、普通においしい（若干肉厚）。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンチャンと一緒に食事するのは楽しかったです。焼肉は味普通です。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ランチメニューの冷麺を頼んだが、信じられないぐらい量が少なかった。あれで900円取られたら、この猛暑と合わさって精神が削られれる。2度と行かない。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,お肉の質は普通でした。ペットが同席できるお店としては貴重だと思います。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,なんといっても犬と一緒に入れるのが魅力ですが、味はいたって普通でコスパがいいとは言えません。たまにのご褒美ですかね。ものすごく暑い日でしたが、ガラス張りのせいか、店内が結構暑かったです。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコと店内でお食事が楽しめるところが気に入っています。お食事もリーズナブルで美味しいです。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,店もキレイで区分けされてて、犬連れでもゆっくりできる。焼肉も普通に美味しい！こんな犬連れの店があるなんて！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコ連れで焼肉を食べるなら、ここですね！店内も綺麗で店員さんも優しいです^_^ワンコメニューが充実しているのも嬉しい☺️
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ランチを注文したのですが、ボリュームが少なかったのが残念でした。お店の雰囲気や、スタッフさん達のワンちゃんへの対応やサービスはとても素晴らしかったです！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,美味しかったです。とにかく柔らかかったです。ワンコが入れるお店がとにかくないので、非常にありがたいです！
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,大変、美味しかったし従業員さんの対応め大変よかったです。また、行きたいと思います
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,値段と味が伴っていなかった…質がよくなくて不味くは無いが、美味しいとはいえなかった…犬も一緒に行けるからまた行こうかな。。？ってレベルで人だけで行くならオススメはしません。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,ワンコと焼肉が食べれるお店。焼肉店では美味しいほうです。帰りに写真もとってもらった。休日で1ヶ月前に予約取りました。
肉菜工房うしすけ 台場店,https://tabelog.com/tokyo/A1313/A131306/13043065/,3.32,数あるうしすけでもお台場店のお肉は本当に美味しいですスタッフの方も親切丁寧です
